Part no,Part Dic.,Part Family,Casting P/N,Casting Source,Casting Procress,Plant,SupplierNum,Supplier Name Short,Comodity,RM Grade,Weight,Conversion factor  (number of parts),System Weight (Kg),Purchasing group,UID
339217727031,FASTENING PART,Fastening Part,,Plast Ltd,PDC,1720,97101219,GPL,Non-Ferrous,AlSi12Cu1Fe,,100,0,RC,33921772703197101219
01980854C074,Gear Housing,Gear Housing,,Plast Ltd,PDC,1720,97101219,GPL,Non-Ferrous,AlSi12Cu1Fe,,100,0,RC,01980854C07497101219
01980304C075,Gear Housing,Gear Housing,019804C075,Plast Ltd,PDC,1720,97101219,GPL,Non-Ferrous,ADC12,18.3,100,0.183,RC,01980304C07597101219
01980744L022,PIVOT HOUSING (DS) - LHD,Pivot Housing,019804L022,ASW Enterprise,PDC,1720,97033193,AIE,Non-Ferrous,ADC12,8.1,100,0.081,RC,01980744L02297033193
01980634L023,PIVOT HOUSING (DS) - RHD,Pivot Housing,019804L023,ASW Enterprise,PDC,1720,97033193,AIE,Non-Ferrous,ADC12,8.2,100,0.082,RC,01980634L02397033193
01980974L024,PIVOT HOUSING (PS) -LHD,Pivot Housing,019804L024,ASW Enterprise,PDC,1720,97033193,AIE,Non-Ferrous,ADC12,8.5,100,0.085,RC,01980974L02497033193
01980904L025,Pivot Housing (PS) -RHD,Pivot Housing,019804L025,ASW Enterprise,PDC,1720,97033193,AIE,Non-Ferrous,ADC12,8.8,100,0.088,RC,01980904L02597033193
01980704L046,PIVOT HOUSING DS,Pivot Housing,019804L046,ASW Enterprise,PDC,1720,97033193,AIE,Non-Ferrous,ADC12,10.5,100,0.105,RC,01980704L04697033193
01980914L048,PIVOT HOUSING PS,Pivot Housing,019804L048,ASW Enterprise,PDC,1720,97033193,AIE,Non-Ferrous,ADC12,15.7,100,0.157,RC,01980914L04897033193
01980694L091,Gear Housing,Gear Housing,019804L091,Plast Ltd,PDC,1720,97101219,GPL,Non-Ferrous,ADC12,47.1,100,0.471,RC,01980694L09197101219
01980414L097,Pivot Housing,Pivot Housing,019804L097,Plast Ltd,PDC,1720,97101219,GPL,Non-Ferrous,ADC12,6,100,0.06,RC,01980414L09797101219
01980784L169,PIVOT HOUSING DS - BA,Pivot Housing,019804L169,ASW Enterprise,PDC,1720,97033193,AIE,Non-Ferrous,ADC12,9.7,100,0.097,RC,01980784L16997033193
01980904L174,PIVOT HOUSING PS,Pivot Housing,019804L174,ASW Enterprise,PDC,1720,97033193,AIE,Non-Ferrous,ADC12,10.6,100,0.106,RC,01980904L17497033193
01980324L175,Pivot housing PS - RHD,Pivot Housing,019804L175,ASW Enterprise,PDC,1720,97033193,AIE,Non-Ferrous,ADC12,10.6,100,0.106,RC,01980324L17597033193
01980294L197,FASTENING PART,Fastening Part,019804L197,ASW Enterprise,PDC,1720,97033193,AIE,Non-Ferrous,ADC12,15.6,100,0.156,RC,01980294L19797033193
01980794L245,Pivot Housing,Pivot Housing,019804L245,Plast Ltd,PDC,1720,97101219,GPL,Non-Ferrous,ADC12,4.3,100,0.043,RC,01980794L24597101219
01980114L315,Pivot Housing Assembly DS,Pivot Housing,019804L315,ASW Enterprise,PDC,1720,97033193,AIE,Non-Ferrous,ADC12,8.9,100,0.089,RC,01980114L31597033193
01980224L316,Pivot Housing Assembly PS,Pivot Housing,019804L316,ASW Enterprise,PDC,1720,97033193,AIE,Non-Ferrous,ADC12,8.8,100,0.088,RC,01980224L31697033193
01980664L317,Pivot Housing Assembly DS,Pivot Housing,019804L317,ASW Enterprise,PDC,1720,97033193,AIE,Non-Ferrous,ADC12,8.6,100,0.086,RC,01980664L31797033193
01980504L318,Pivot Housing Assembly PS,Pivot Housing,019804L318,ASW Enterprise,PDC,1720,97033193,AIE,Non-Ferrous,ADC12,8.8,100,0.088,RC,01980504L31897033193
01980274L360,Pivot Housing Assembly DS,Pivot Housing,,ASW Enterprise,PDC,1720,97033193,AIE,Non-Ferrous,ADC12,8,100,0.08,RC,01980274L36097033193
01980774L361,Pivot Housing Assembly DS,Pivot Housing,,ASW Enterprise,PDC,1720,97033193,AIE,Non-Ferrous,ADC12,7.5,100,0.075,RC,01980774L36197033193
01980304L387,Pivot Housing,Pivot Housing,,ASW Enterprise,PDC,1720,97033193,AIE,Non-Ferrous,ADC12,10,100,0.1,RC,01980304L38797033193
01980394L393,Pivot Housing,Pivot Housing,,ASW Enterprise,PDC,1720,97033193,AIE,Non-Ferrous,ADC12,10,100,0.1,RC,01980394L39397033193
01980894L457,PIVOT HOUSING DS,Pivot Housing,,ASW Enterprise,PDC,1720,97033193,AIE,Non-Ferrous,ADC12,9.5,100,0.095,RC,01980894L45797033193
01980954L464,PIVOT HOUSING PS,Pivot Housing,,ASW Enterprise,PDC,1720,97033193,AIE,Non-Ferrous,ADC12,10.1,100,0.101,RC,01980954L46497033193
01980504M078,Arm Head,Arm Head,019804M078,Plast Ltd,PDC,1720,97101219,GPL,Non-Ferrous,ADC12,18.5,100,0.185,RC,01980504M07897101219
01980354M293,Arm Head,Arm Head,019804M293,Plast Ltd,PDC,1720,97101219,GPL,Non-Ferrous,ADC12,10.2,100,0.102,RC,01980354M29397101219
01980314M301,Arm Head,Arm Head,019804M301,Plast Ltd,PDC,1720,97101219,GPL,Non-Ferrous,ADC12,10.2,100,0.102,RC,01980314M30197101219
39942801538,Gear Housing,Gear Housing,399401538,Plast Ltd,PDC,1720,97101219,GPL,Non-Ferrous,ADC12,18.4,100,0.184,RC,03994280153897101219
39942801539,Gear Housing,Gear Housing,399401539,Plast Ltd,PDC,1720,97101219,GPL,Non-Ferrous,ADC12,18.4,100,0.184,RC,03994280153997101219
F002D8313122,STOP HOUSING,Stop Housing,F002D11390,EMMEL,PDC,5930,97000842,CPPL,Non-Ferrous,AlSi9Cu3Fe,55.3,100,0.553,RC,F002D831312297000842
F002D5213123,STOP HOUSING,Stop Housing,F002D11390,EMMEL,PDC,5930,97000842,CPPL,Non-Ferrous,AlSi9Cu3Fe,55.3,100,0.553,RC,F002D521312397000842
F002D1513125,STOP HOUSING,Stop Housing,F002D11390,EMMEL,PDC,5930,97000842,CPPL,Non-Ferrous,AlSi9Cu3Fe,57.3,100,0.573,RC,F002D151312597000842
F002D8413128,STOP HOUSING,Stop Housing,1465132251,EMMEL,PDC,5930,97000842,CPPL,Non-Ferrous,AlSi9Cu3Fe,55.3,100,0.553,RC,F002D841312897000842
F002D4013130,STOP HOUSING;,Stop Housing,F002D11251,EMMEL,PDC,5930,97000842,CPPL,Non-Ferrous,AlSi9Cu3Fe,57.3,100,0.573,RC,F002D401313097000842
F002D4713134,STOP HOUSING,Stop Housing,F002D11390,EMMEL,PDC,5930,97000842,CPPL,Non-Ferrous,AlSi9Cu3Fe,55.3,100,0.553,RC,F002D471313497000842
F002D7313135,STOP HOUSING,Stop Housing,F002D11251,EMMEL,PDC,5930,97000842,CPPL,Non-Ferrous,AlSi9Cu3Fe,57.3,100,0.573,RC,F002D731313597000842
F002D2813193,STOP HOUSING;,Stop Housing,1465132558,EMMEL,PDC,5930,97000842,CPPL,Non-Ferrous,AlSi9Cu3Fe,54.5,100,0.545,RC,F002D281319397000842
F002D2013195,STOP HOUSING;,Stop Housing,F002D11390,EMMEL,PDC,5930,97000842,CPPL,Non-Ferrous,AlSi9Cu3Fe,55.3,100,0.553,RC,F002D201319597000842
F002D2113196,STOP HOUSING;,Stop Housing,F002D11390,EMMEL,PDC,5930,97000842,CPPL,Non-Ferrous,AlSi9Cu3Fe,55.3,100,0.553,RC,F002D211319697000842
F002D5414415,HOUSING COVER,HOUSING COVER,1465530792,BSH,PDC,5930,97000842,CPPL,Non-Ferrous,AlSi9Cu3Fe,42,100,0.42,RC,F002D541441597000842
F002D9214421,HOUSING COVER,HOUSING COVER,1465534276,EMMEL/FOCUS,PDC,5930,97000842,CPPL,Non-Ferrous,AlSi9Cu3Fe,45,100,0.45,RC,F002D921442197000842
F002D5415702,STOP HOUSING,Stop Housing,1465132558,EMMEL,PDC,5930,97000842,CPPL,Non-Ferrous,AlSi9Cu3Fe,54.5,100,0.545,RC,F002D541570297000842
F00N35550355,Pumpengehäuse,In-Line Pump Housing,,KEMS,PDC,5150,97007917,SPCIP,Non-Ferrous,,,100,0,RC,F00N3555035597007917
20429856666,TOYATO TMC CASTING,TMC,204256666,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,58.3,100,0.583,RB,02042985666697238488
20438518005,ADAPTER; PANTHER (,TMC,204318005,AEL Ltd,GDC,1810,97262306,AEL,Non-Ferrous,AlSi12Cu1Fe,15.012,100,0.15012,RA,02043851800597262306
20475006065,YP-8 TMC CASTING,TMC,204706065,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,57.8,100,0.578,RB,02047500606597238488
20474109420,MODEL-B TMC CASTI,TMC,204709420,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,57.2,100,0.572,RB,02047410942097238488
20479212562,BRACKET; MACHINING,TMC,204827605,AEL Ltd,GDC,1810,97262306,AEL,Non-Ferrous,AlSi12Cu1Fe,59.4,100,0.594,RA,02047921256297262306
20474112928,M/C Body Casting;,TMC,204712928,Risingson,GDC,1810,97120060,RSDCPL,Non-Ferrous,AC2A,73.7,100,0.737,RB,02047411292897120060
20474112928,M/C Body Casting;,TMC,204712928,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,73.7,100,0.737,RB,02047411292897238488
20477812929,YE2 TMC BODY CASTI,TMC,204712929,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,52.3,100,0.523,RB,02047781292997238488
20475612934,M/C BODY CASTING M,TMC,204712934,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,49.5,100,0.495,RB,02047561293497238488
20471812939,M/C BODY CASTING (,TMC,204712939,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,49.5,100,0.495,RB,02047181293997238488
20478512940,GM PANTHER CMC CAS,TMC,204712940,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,29.7,100,0.297,RB,02047851294097238488
20476112941,CLUTCH MASTER CYLI,TMC,,BSH,,1810,97238488,FBMPL,Non-Ferrous,,,100,0,RB,02047611294197238488
20476212944,GM PANTHER TMC BOD,TMC,204712944,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,69.3,100,0.693,RB,02047621294497238488
20471212947,M/C Body Casting;,TMC,204712947,Risingson,GDC,1810,97120060,RSDCPL,Non-Ferrous,AC2A,58,100,0.58,RB,02047121294797120060
20471212947,M/C Body Casting;,TMC,204712947,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,58,100,0.58,RB,02047121294797238488
20476412950,M/C BODY CASTING H,TMC,204712950,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,66,100,0.66,RB,02047641295097238488
20478312953,TMC BODY CASTING-S,TMC,204712953,Risingson,GDC,1810,97120060,RSDCPL,Non-Ferrous,AC2A,101.2,100,1.012,RB,02047831295397120060
20478312953,TMC BODY CASTING-S,TMC,204712953,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,101.2,100,1.012,RB,02047831295397238488
20471812962,M/C Body Casting;,TMC,204712962,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,56.7,100,0.567,RB,02047181296297238488
20475412964,M/C Body Casting;,TMC,204712964,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,49.5,100,0.495,RB,02047541296497238488
20478912965,M/C Body Casting;,TMC,204712965,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,49.5,100,0.495,RB,02047891296597238488
20478012970,"IDAM 2P,4P & 9"" CA",TMC,204712970,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,77.3,100,0.773,RB,02047801297097238488
20476512975,CHILLI TMC CASTING,TMC,204712975,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,57.2,100,0.572,RB,02047651297597238488
20478112984,TMC,TMC,204712984,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,7.7,100,0.077,RB,02047811298497238488
20478414981,SIL TMC CASTING,TMC,204714981,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,59.4,100,0.594,RB,02047841498197238488
20472614983,MINIDOR TMC CASTI,TMC,204714983,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,60.5,100,0.605,RB,02047261498397238488
20471814991,BT AL TMC CASTING,TMC,204714991,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,74.8,100,0.748,RB,02047181499197238488
20476114998,M/C Body Casting;,TMC,204714998,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,55,100,0.55,RB,02047611499897238488
20478214999,VAN TMC CASTING,TMC,204714999,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,53.4,100,0.534,RB,02047821499997238488
20475215002,M/C BODY CASTING A,TMC,204715002,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,56.1,100,0.561,RB,02047521500297238488
20471715004,M/C Body Casting;,TMC,204715004,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,56.1,100,0.561,RB,02047171500497238488
20476015006,OMNI TMC CASTING,TMC,204715006,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,49.5,100,0.495,RB,02047601500697238488
20474315009,X 3 TMC CASTING,TMC,204715009,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,51.7,100,0.517,RB,02047431500997238488
20478015013,YR 9 TMC M/C BODY,TMC,204715013,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,62.2,100,0.622,RB,02047801501397238488
20477115066,pCRV CAST BODY,TMC,204715066,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,10.5,100,0.105,RB,02047711506697238488
20472615068,DPV2 BODY CAST,TMC,204715068,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,25.3,100,0.253,RB,02047261506897238488
20473315072,TMC,TMC,204715072,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,20.9,100,0.209,RB,02047331507297238488
20477215074,Cast Body; TPV,TMC,204715074,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,22,100,0.22,RB,02047721507497238488
20473515357,CAR TMC CASTING/P6,TMC,204715357,Risingson,GDC,1810,97120060,RSDCPL,Non-Ferrous,AC2A,58.3,100,0.583,RB,02047351535797120060
20473515357,CAR TMC CASTING/P6,TMC,204715357,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,58.3,100,0.583,RB,02047351535797238488
20474116309,TMC,TMC,204716309,FLO Enterprise,GDC,33D0,97238488,FBMPL,Non-Ferrous,AC2A,14.3,100,0.143,RB,02047411630997238488
20475816486,VALVE BODY  CAST.B,TMC,204716486,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,26.4,100,0.264,RB,02047581648697238488
20477416588,TWIN PCRV BODY CAS,TMC,204716588,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,17.1,100,0.171,RB,02047741658897238488
20472917019,Cast Body; TPV (50,TMC,204717019,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,24.2,100,0.242,RB,02047291701997238488
20472017123,ALTO-CD CASTING,TMC,204717123,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,55,100,0.55,RB,02047201712397238488
20472019336,M/C Body Casting;,TMC,204719336,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,60,100,0.6,RB,02047201933697238488
20475545904,TMC,TMC,204745904,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,61.6,100,0.616,RB,02047554590497238488
20476545907,TMC,TMC,204745907,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,250.7,100,2.507,RB,02047654590797238488
20471470706,"TMC BODY CASTING,",TMC,204770706,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,61.6,100,0.616,RB,02047147070697238488
20479076883,M/C Body Casting;,TMC,204776883,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,57.5,100,0.575,RB,02047907688397238488
20479588483,TMC,TMC,204788483,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,29.7,100,0.297,RB,02047958848397238488
20473395099,SX4_YP8 LHD TMC Ca,TMC,204795099,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,57.2,100,0.572,RB,02047339509997238488
20489304967,M/C Body Casting;,TMC,204804967,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,49.5,100,0.495,RB,02048930496797238488
20488312039,M/C Body Casting;,TMC,204812039,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,61.4,100,0.614,RB,02048831203997238488
20483415765,M/C Body Casting;,TMC,204815765,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,55.5,100,0.555,RB,02048341576597238488
20484416009,M/C Body Casting;,TMC,204816009,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,54,100,0.54,RB,02048441600997238488
20483316317,M/C Body Casting;,TMC,204816317,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,50.6,100,0.506,RB,02048331631797238488
20484416572,M/C Body Casting -,TMC,204816572,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,61,100,0.61,RB,02048441657297238488
20485216693,M/C Body Casting Y,TMC,204816693,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,51.2,100,0.512,RB,02048521669397238488
20487619389,Ape Paxx Casting,TMC,204819389,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,58.5,100,0.585,RB,02048761938997238488
20481219539,M/C Body Casting;,TMC,204819539,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,45.6,100,0.456,RB,02048121953997238488
20484319985,M/C Body Casting;,TMC,204819985,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,57.8,100,0.578,RB,02048431998597238488
20485219986,M/C Body Casting;,TMC,204819986,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,57.5,100,0.575,RB,02048521998697238488
20486329289,M/C Body Casting;,TMC,204829289,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,58.3,100,0.583,RB,02048632928997238488
20484829335,TMC Body Casting;,TMC,204829335,ANT Ltd,GDC,1810,97250183,AIE,Non-Ferrous,AC2A,70.5,100,0.705,RB,02048482933597250183
20486734872,TMC8e CASTING Ø20.,TMC,204834872,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,54.3,100,0.543,RB,02048673487297238488
20482234873,TMC8e CASTING Ø22.,TMC,204834873,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,54.3,100,0.543,RB,02048223487397238488
20484036093,M/C Body Casting;,TMC,204836093,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,55,100,0.55,RB,02048403609397238488
20489937704,M/C Body Casting;,TMC,204837704,ANT Ltd,GDC,1810,97250183,AIE,Non-Ferrous,AC2A,46,100,0.46,RB,02048993770497250183
20488241220,M/C Body Casting;,TMC,204841220,Mind Ltd,GDC,1810,97415102,MCL,Non-Ferrous,AC2A,57.8,100,0.578,RA,02048824122097415102
20483245297,APE City Body Cast,TMC,204845297,AMA,GDC,1810,97007086,AM&ACP,Non-Ferrous,AC2A,54,100,0.54,RD,02048324529797007086
20488148490,Body Casting S201,TMC,,ANT Ltd,GDC,1810,97250183,AIE,Non-Ferrous,AC2A,62.64,100,0.6264,RB,02048814849097250183
20486848898,TMC Body Casting;,TMC,204848898,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,52.9,100,0.529,RB,02048684889897238488
20481550677,"TMC BODY CASTING,1",TMC,204850677,FLO Enterprise,GDC,1810,97238488,FBMPL,Non-Ferrous,AC2A,43.5,100,0.435,RB,02048155067797238488
20484951606,M/C Body Mach.Semi,TMC,,ANT Ltd,GDC,1810,97250183,AIE,Non-Ferrous,AC2A,60.48,100,0.6048,RB,02048495160697250183
20481554478,M/C Body Casting R,TMC,,ANT Ltd,GDC,1810,97250183,AIE,Non-Ferrous,AC2A,45.9,100,0.459,RB,02048155447897250183
20484057399,M/C Body Casting;,TMC,,ANT Ltd,GDC,1810,97250183,AIE,Non-Ferrous,AC2A,55.18,100,0.5518,RB,02048405739997250183
141551921032,BEARING COVER,Bearing Cover / Flange,1415521001,VR,HPML,65B0,97006167,APPPL,Ferrous,GI,32,100,0.32,RE,14155192103297006167
141554822006,BEARING FLANGE,Bearing Cover / Flange,1415522007,VR,HPML,65B0,97006167,APPPL,Ferrous,GI,147,100,1.47,RE,14155482200697006167
141554822006,BEARING FLANGE,Bearing Cover / Flange,1415522007,Jothi Ltd,HPML,65B0,97007050,JMPL,Ferrous,GI,150,100,1.5,RD,14155482200697007050
141555822032,BEARING COVER,Bearing Cover / Flange,1415522029,Jothi Ltd,HPML,65B0,97007050,JMPL,Ferrous,GI,35,100,0.35,RD,14155582203297007050
141559622036,BEARING COVER,Bearing Cover / Flange,1415522029,VR,HPML,65B0,97006167,APPPL,Ferrous,GI,30,100,0.3,RE,14155962203697006167
141559622036,BEARING COVER,Bearing Cover / Flange,1415522029,Jothi Ltd,HPML,65B0,97007050,JMPL,Ferrous,GI,30,100,0.3,RD,14155962203697007050
141553522054,BEARING COVER,Bearing Cover / Flange,1415522053,VR,HPML,65B0,97006167,APPPL,Ferrous,GI,39,100,0.39,RE,14155352205497006167
141551622062,BEARING COVER,Bearing Cover / Flange,1415521001,VR,HPML,65B0,97006167,APPPL,Ferrous,GI,35,100,0.35,RE,14155162206297006167
141556722066,BEARING COVER,Bearing Cover / Flange,1415521001,VR,HPML,65B0,97006167,APPPL,Ferrous,GI,35,100,0.35,RE,14155672206697006167
141561120101,INSPECTION COVER,HOUSING COVER,,BSH,PDC,65B0,97000842,CPPL,Non-Ferrous,AlSi9Cu3Fe,45,100,0.45,RC,14156112010197000842
141564422105,INSPECTION COVER,Inspection Cover,1415622105,Root Ltd,PDC,65B0,97007792,RCPL,Non-Ferrous,AlSi9Cu3Fe,7.1,100,0.071,RD,14156442210597007792
141567523105,INSPECTION COVER,Inspection Cover,1415623105,Root Ltd,PDC,65B0,97007792,RCPL,Non-Ferrous,AlSi9Cu3Fe,10.4,100,0.104,RD,14156752310597007792
141564624105,INSPECTION COVER,Inspection Cover,1415624105,Root Ltd,PDC,65B0,97007792,RCPL,Non-Ferrous,AlSi9Cu3Fe,13.4,100,0.134,RD,14156462410597007792
141566226114,INSPECTION COVER,Inspection Cover,1415626114,Root Ltd,PDC,65B0,97007792,RCPL,Non-Ferrous,AlSi9Cu3Fe,19.3,100,0.193,RD,14156622611497007792
141565628105,INSPECTION COVER,Inspection Cover,1415628105,Root Ltd,PDC,65B0,97007792,RCPL,Non-Ferrous,AlSi9Cu3Fe,20.7,100,0.207,RD,14156562810597007792
141572503022,BEARING COVER,Bearing Cover / Flange,1415703021,Jothi Ltd,HPML,65B0,97007050,JMPL,Ferrous,GI,110,100,1.1,RD,14157250302297007050
142103760013,LOCKING COVER,Locking Cover,1421060013,Root Ltd,PDC,65B0,97007792,RCPL,Non-Ferrous,AlSi9Cu3Fe,4.6,100,0.046,RD,14210376001397007792
142201813035,SWIVELLING LEVER,Swivelling Lever,1422013034,A Alloys,Shell,65B0,97006203,ALE,Ferrous,SG,16,100,0.16,RD,14220181303597006203
142208413038,SWIVELLING LEVER,Swivelling Lever,9421032058,Technovision,Shell,65B0,97006203,ALE,Ferrous,SG,19,100,0.19,RD,14220841303897006203
142205313043,SWIVELLING LEVER,Swivelling Lever,9421032039,Technovision,Shell,65B0,97006203,ALE,Ferrous,SG,19,100,0.19,RD,14220531304397006203
142201133062,VARIABLE-FULCRUM L,Swivelling Lever,1422033072,A Alloys,Shell,65B0,97006013,AAPL,Ferrous,SG,9.3,100,0.093,RD,14220113306297006013
142203433068,VARIABLE-FULCRUM L,Swivelling Lever,1422033072,A Alloys,Shell,65B0,97006013,AAPL,Ferrous,SG,9.3,100,0.093,RD,14220343306897006013
142513921056,GOVERNOR HOUSING,Governor Housing,1425121109,Root Ltd,PDC,65B0,97007792,RCPL,Non-Ferrous,AlSi9Cu3Fe,45.7,100,0.457,RD,14251392105697007792
142529309016,STOP HOUSING,Stop Housing,2425209074,Root Ltd,PDC,65B0,97007792,RCPL,Non-Ferrous,AlSi9Cu3Fe,3,100,0.03,RD,14252930901697007792
142524809028,STOP HOUSING,Stop Housing,1425209028,Root Ltd,PDC,65B0,97007792,RCPL,Non-Ferrous,AlSi9Cu3Fe,15.6,100,0.156,RD,14252480902897007792
142523009056,STOP HOUSING,Stop Housing,2425209096,Root Ltd,PDC,65B0,97007792,RCPL,Non-Ferrous,AlSi9Cu3Fe,5.4,100,0.054,RD,14252300905697007792
142555320033,STOP COVER,Locking Cover,1425520033,Root Ltd,PDC,65B0,97007792,RCPL,Non-Ferrous,AlSi9Cu3Fe,12.8,100,0.128,RD,14255532003397007792
142576103012,CONNECTING FLANGE,Connecting Flange,1425703011,Root Ltd,PDC,65B0,97007792,RCPL,Non-Ferrous,AlSi9Cu3Fe,3.4,100,0.034,RD,14257610301297007792
142573203013,CONNECTING FLANGE,Connecting Flange,1425703011,Root Ltd,PDC,65B0,97007792,RCPL,Non-Ferrous,AlSi9Cu3Fe,3.4,100,0.034,RD,14257320301397007792
142572903014,CONNECTING FLANGE,Connecting Flange,1425703011,Root Ltd,PDC,65B0,97007792,RCPL,Non-Ferrous,AlSi9Cu3Fe,3.4,100,0.034,RD,14257290301497007792
146551830725,LOCKING COVER,Locking Cover,,Root Ltd,PDC,65B0,97007792,RCPL,Non-Ferrous,AlSi9Cu3Fe,10.8,100,0.108,RD,14655183072597007792
146553734405,HOUSING COVER,HOUSING COVER,1465534904,BSH,PDC,65B0,97000842,CPPL,Non-Ferrous,AlSi9Cu3Fe,45,100,0.45,RC,14655373440597000842
241511356687,PUMP HOUSING;,In-Line Pump Housing,2415156883,AMA,GDC,65B0,97007086,AM&ACP,Non-Ferrous,Al5K1,785,100,7.85,RD,24151135668797007086
241514356688,PUMP HOUSING;,In-Line Pump Housing,2415156883,AMA,GDC,65B0,97007086,AM&ACP,Non-Ferrous,Al5K1,785,100,7.85,RD,24151435668897007086
241512656846,PUMP HOUSING;,In-Line Pump Housing,2415156758,AMA,GDC,65B0,97007086,AM&ACP,Non-Ferrous,Al5K1,785,100,7.85,RD,24151265684697007086
241518056852,PUMP HOUSING;,In-Line Pump Housing,2415156144,AMA,GDC,65B0,97007086,AM&ACP,Non-Ferrous,Al5K1,742,100,7.42,RD,24151805685297007086
241515256883,PUMPENGEHAEUSE; GU,In-Line Pump Housing,,AMA,,65B0,97010815,AM&ACP,Non-Ferrous,,,100,0,RD,24151525688397010815
241517056942,PUMP HOUSING;,In-Line Pump Housing,,AMA,,65B0,97007086,AM&ACP,Non-Ferrous,,,100,0,RD,24151705694297007086
